2018-11-18 17:24:46.775793: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-11-18 17:24:47.204393: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla M40 major: 5 minor: 2 memoryClockRate(GHz): 1.112
pciBusID: 0000:04:00.0
totalMemory: 11.17GiB freeMemory: 10.96GiB
2018-11-18 17:24:47.204465: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla M40, pci bus id: 0000:04:00.0, compute capability: 5.2)
2018-11-18 17:24:51.778049: W tensorflow/core/common_runtime/bfc_allocator.cc:217] Allocator (GPU_0_bfc) ran out of memory trying to allocate 3.38GiB. The caller indicates that this is not a failure, but may mean that there could be performance gains if more memory is available.
2018-11-18 17:24:52.775444: W tensorflow/core/common_runtime/bfc_allocator.cc:217] Allocator (GPU_0_bfc) ran out of memory trying to allocate 3.02GiB. The caller indicates that this is not a failure, but may mean that there could be performance gains if more memory is available.
[<tf.Variable 'Variable:0' shape=() dtype=bool_ref>, <tf.Variable 'encoder1_1/encoder1_1_conv/kernel:0' shape=(3, 3, 1, 16) dtype=float32_ref>, <tf.Variable 'encoder1_1/encoder1_1_batch_norm/beta:0' shape=(16,) dtype=float32_ref>, <tf.Variable 'encoder1_1/encoder1_1_batch_norm/gamma:0' shape=(16,) dtype=float32_ref>, <tf.Variable 'encoder1_2/encoder1_2_conv/kernel:0' shape=(3, 3, 16, 32) dtype=float32_ref>, <tf.Variable 'encoder1_2/encoder1_2_batch_norm/beta:0' shape=(32,) dtype=float32_ref>, <tf.Variable 'encoder1_2/encoder1_2_batch_norm/gamma:0' shape=(32,) dtype=float32_ref>, <tf.Variable 'encoder2_1/encoder2_1_conv/kernel:0' shape=(3, 3, 32, 32) dtype=float32_ref>, <tf.Variable 'encoder2_1/encoder2_1_batch_norm/beta:0' shape=(32,) dtype=float32_ref>, <tf.Variable 'encoder2_1/encoder2_1_batch_norm/gamma:0' shape=(32,) dtype=float32_ref>, <tf.Variable 'encoder2_2/encoder2_2_conv/kernel:0' shape=(3, 3, 32, 64) dtype=float32_ref>, <tf.Variable 'encoder2_2/encoder2_2_batch_norm/beta:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'encoder2_2/encoder2_2_batch_norm/gamma:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'encoder3_1/encoder3_1_conv/kernel:0' shape=(3, 3, 64, 64) dtype=float32_ref>, <tf.Variable 'encoder3_1/encoder3_1_batch_norm/beta:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'encoder3_1/encoder3_1_batch_norm/gamma:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'encoder3_2/encoder3_2_conv/kernel:0' shape=(3, 3, 64, 128) dtype=float32_ref>, <tf.Variable 'encoder3_2/encoder3_2_batch_norm/beta:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'encoder3_2/encoder3_2_batch_norm/gamma:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'encoder4_1/encoder4_1_conv/kernel:0' shape=(3, 3, 128, 128) dtype=float32_ref>, <tf.Variable 'encoder4_1/encoder4_1_batch_norm/beta:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'encoder4_1/encoder4_1_batch_norm/gamma:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'encoder4_2/encoder4_2_conv/kernel:0' shape=(3, 3, 128, 256) dtype=float32_ref>, <tf.Variable 'encoder4_2/encoder4_2_batch_norm/beta:0' shape=(256,) dtype=float32_ref>, <tf.Variable 'encoder4_2/encoder4_2_batch_norm/gamma:0' shape=(256,) dtype=float32_ref>, <tf.Variable 'deconv3/deconv3_deconv/filter:0' shape=(4, 4, 256, 256) dtype=float32_ref>, <tf.Variable 'deconv3/deconv3_batch_norm/beta:0' shape=(256,) dtype=float32_ref>, <tf.Variable 'deconv3/deconv3_batch_norm/gamma:0' shape=(256,) dtype=float32_ref>, <tf.Variable 'decoder3_1/decoder3_1_conv/kernel:0' shape=(3, 3, 384, 128) dtype=float32_ref>, <tf.Variable 'decoder3_1/decoder3_1_batch_norm/beta:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'decoder3_1/decoder3_1_batch_norm/gamma:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'decoder3_2/decoder3_2_conv/kernel:0' shape=(3, 3, 128, 128) dtype=float32_ref>, <tf.Variable 'decoder3_2/decoder3_2_batch_norm/beta:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'decoder3_2/decoder3_2_batch_norm/gamma:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'deconv2/deconv2_deconv/filter:0' shape=(4, 4, 128, 128) dtype=float32_ref>, <tf.Variable 'deconv2/deconv2_batch_norm/beta:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'deconv2/deconv2_batch_norm/gamma:0' shape=(128,) dtype=float32_ref>, <tf.Variable 'decoder2_1/decoder2_1_conv/kernel:0' shape=(3, 3, 192, 64) dtype=float32_ref>, <tf.Variable 'decoder2_1/decoder2_1_batch_norm/beta:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'decoder2_1/decoder2_1_batch_norm/gamma:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'decoder2_2/decoder2_2_conv/kernel:0' shape=(3, 3, 64, 64) dtype=float32_ref>, <tf.Variable 'decoder2_2/decoder2_2_batch_norm/beta:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'decoder2_2/decoder2_2_batch_norm/gamma:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'deconv1/deconv1_deconv/filter:0' shape=(4, 4, 64, 64) dtype=float32_ref>, <tf.Variable 'deconv1/deconv1_batch_norm/beta:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'deconv1/deconv1_batch_norm/gamma:0' shape=(64,) dtype=float32_ref>, <tf.Variable 'decoder1_1/decoder1_1_conv/kernel:0' shape=(3, 3, 96, 32) dtype=float32_ref>, <tf.Variable 'decoder1_1/decoder1_1_batch_norm/beta:0' shape=(32,) dtype=float32_ref>, <tf.Variable 'decoder1_1/decoder1_1_batch_norm/gamma:0' shape=(32,) dtype=float32_ref>, <tf.Variable 'decoder1_2/decoder1_2_conv/kernel:0' shape=(3, 3, 32, 32) dtype=float32_ref>, <tf.Variable 'decoder1_2/decoder1_2_batch_norm/beta:0' shape=(32,) dtype=float32_ref>, <tf.Variable 'decoder1_2/decoder1_2_batch_norm/gamma:0' shape=(32,) dtype=float32_ref>, <tf.Variable 'predicted_prob/kernel:0' shape=(1, 1, 32, 2) dtype=float32_ref>, <tf.Variable 'predicted_prob/bias:0' shape=(2,) dtype=float32_ref>]
with: 10956236 trainables
Total number of trainable parameters: 2739059
train loss: 0.695198, valid loss: 0.691827, train accuracy: 0.475965, val accuracy: 0.945139, step: 0
train loss: 0.017867, valid loss: 0.112473, train accuracy: 0.996635, val accuracy: 0.978918, step: 2917
train loss: 0.018236, valid loss: 0.166592, train accuracy: 0.996461, val accuracy: 0.972240, step: 2918
train loss: 0.017291, valid loss: 0.153271, train accuracy: 0.997138, val accuracy: 0.974863, step: 2919
train loss: 0.016443, valid loss: 0.138200, train accuracy: 0.997281, val accuracy: 0.976910, step: 2920
train loss: 0.022721, valid loss: 0.124220, train accuracy: 0.995245, val accuracy: 0.976992, step: 2921
train loss: 0.016223, valid loss: 0.087182, train accuracy: 0.997499, val accuracy: 0.981353, step: 2922
train loss: 0.016560, valid loss: 0.084104, train accuracy: 0.997375, val accuracy: 0.980851, step: 2923
train loss: 0.017251, valid loss: 0.089221, train accuracy: 0.997237, val accuracy: 0.979052, step: 2924
train loss: 0.018243, valid loss: 0.086581, train accuracy: 0.996875, val accuracy: 0.978628, step: 2925
train loss: 0.017770, valid loss: 0.092878, train accuracy: 0.996890, val accuracy: 0.978148, step: 2926
train loss: 0.017538, valid loss: 0.091771, train accuracy: 0.997235, val accuracy: 0.980024, step: 2927
train loss: 0.017122, valid loss: 0.112451, train accuracy: 0.997475, val accuracy: 0.978300, step: 2928
train loss: 0.016642, valid loss: 0.127896, train accuracy: 0.997173, val accuracy: 0.977574, step: 2929
train loss: 0.017463, valid loss: 0.143693, train accuracy: 0.997177, val accuracy: 0.974755, step: 2930
train loss: 0.018490, valid loss: 0.119483, train accuracy: 0.996839, val accuracy: 0.977321, step: 2931
train loss: 0.017707, valid loss: 0.102493, train accuracy: 0.997087, val accuracy: 0.979841, step: 2932
train loss: 0.016665, valid loss: 0.087586, train accuracy: 0.997364, val accuracy: 0.980791, step: 2933
train loss: 0.016692, valid loss: 0.088868, train accuracy: 0.997525, val accuracy: 0.980839, step: 2934
train loss: 0.016168, valid loss: 0.101066, train accuracy: 0.997605, val accuracy: 0.977962, step: 2935
train loss: 0.017359, valid loss: 0.096344, train accuracy: 0.997338, val accuracy: 0.980004, step: 2936
train loss: 0.016396, valid loss: 0.094861, train accuracy: 0.997504, val accuracy: 0.979806, step: 2937
train loss: 0.016979, valid loss: 0.096796, train accuracy: 0.997570, val accuracy: 0.979989, step: 2938
train loss: 0.016913, valid loss: 0.117188, train accuracy: 0.997515, val accuracy: 0.976494, step: 2939
train loss: 0.016721, valid loss: 0.098636, train accuracy: 0.997430, val accuracy: 0.979142, step: 2940
train loss: 0.017707, valid loss: 0.110311, train accuracy: 0.997158, val accuracy: 0.977358, step: 2941
train loss: 0.016184, valid loss: 0.093831, train accuracy: 0.997411, val accuracy: 0.979482, step: 2942
train loss: 0.017940, valid loss: 0.085581, train accuracy: 0.997141, val accuracy: 0.978658, step: 2943
train loss: 0.016818, valid loss: 0.079748, train accuracy: 0.997304, val accuracy: 0.979844, step: 2944
train loss: 0.016351, valid loss: 0.087844, train accuracy: 0.997452, val accuracy: 0.978788, step: 2945
train loss: 0.015927, valid loss: 0.104920, train accuracy: 0.997712, val accuracy: 0.977393, step: 2946
train loss: 0.016033, valid loss: 0.118129, train accuracy: 0.997640, val accuracy: 0.977976, step: 2947
train loss: 0.019543, valid loss: 0.104224, train accuracy: 0.996494, val accuracy: 0.978628, step: 2948
train loss: 0.015896, valid loss: 0.101634, train accuracy: 0.997635, val accuracy: 0.979994, step: 2949
train loss: 0.016090, valid loss: 0.102028, train accuracy: 0.997334, val accuracy: 0.979692, step: 2950
train loss: 0.017423, valid loss: 0.107295, train accuracy: 0.997413, val accuracy: 0.978560, step: 2951
train loss: 0.016345, valid loss: 0.101682, train accuracy: 0.997686, val accuracy: 0.979613, step: 2952
train loss: 0.016363, valid loss: 0.098696, train accuracy: 0.997271, val accuracy: 0.979778, step: 2953
train loss: 0.016677, valid loss: 0.099134, train accuracy: 0.997485, val accuracy: 0.979263, step: 2954
train loss: 0.015903, valid loss: 0.105863, train accuracy: 0.997769, val accuracy: 0.978082, step: 2955
train loss: 0.017376, valid loss: 0.099607, train accuracy: 0.997330, val accuracy: 0.978636, step: 2956
train loss: 0.015852, valid loss: 0.116012, train accuracy: 0.997437, val accuracy: 0.977645, step: 2957
train loss: 0.016857, valid loss: 0.092535, train accuracy: 0.997535, val accuracy: 0.979843, step: 2958
train loss: 0.016109, valid loss: 0.098172, train accuracy: 0.997538, val accuracy: 0.979777, step: 2959
train loss: 0.018661, valid loss: 0.100414, train accuracy: 0.996794, val accuracy: 0.980087, step: 2960
train loss: 0.015747, valid loss: 0.079057, train accuracy: 0.997797, val accuracy: 0.980670, step: 2961
train loss: 0.017312, valid loss: 0.088731, train accuracy: 0.997209, val accuracy: 0.979457, step: 2962
train loss: 0.016797, valid loss: 0.098460, train accuracy: 0.997800, val accuracy: 0.977698, step: 2963
train loss: 0.016830, valid loss: 0.085675, train accuracy: 0.997523, val accuracy: 0.980182, step: 2964
train loss: 0.017254, valid loss: 0.121000, train accuracy: 0.996501, val accuracy: 0.977506, step: 2965
train loss: 0.018385, valid loss: 0.116137, train accuracy: 0.997410, val accuracy: 0.978236, step: 2966
train loss: 0.016500, valid loss: 0.101719, train accuracy: 0.997747, val accuracy: 0.979840, step: 2967
train loss: 0.016273, valid loss: 0.114228, train accuracy: 0.997203, val accuracy: 0.978847, step: 2968
train loss: 0.016292, valid loss: 0.106058, train accuracy: 0.997333, val accuracy: 0.979753, step: 2969
train loss: 0.017137, valid loss: 0.110251, train accuracy: 0.997328, val accuracy: 0.978648, step: 2970
train loss: 0.017418, valid loss: 0.091863, train accuracy: 0.997185, val accuracy: 0.980474, step: 2971
train loss: 0.015459, valid loss: 0.089258, train accuracy: 0.997956, val accuracy: 0.977356, step: 2972
train loss: 0.015892, valid loss: 0.090390, train accuracy: 0.997794, val accuracy: 0.977353, step: 2973
train loss: 0.016061, valid loss: 0.093810, train accuracy: 0.997654, val accuracy: 0.977162, step: 2974
train loss: 0.016305, valid loss: 0.091466, train accuracy: 0.997704, val accuracy: 0.978914, step: 2975
train loss: 0.015492, valid loss: 0.094717, train accuracy: 0.997662, val accuracy: 0.980098, step: 2976
train loss: 0.016030, valid loss: 0.105987, train accuracy: 0.997514, val accuracy: 0.979276, step: 2977
train loss: 0.015724, valid loss: 0.115581, train accuracy: 0.997676, val accuracy: 0.978431, step: 2978
train loss: 0.015880, valid loss: 0.119015, train accuracy: 0.997753, val accuracy: 0.979154, step: 2979
train loss: 0.015827, valid loss: 0.118517, train accuracy: 0.997696, val accuracy: 0.979341, step: 2980
train loss: 0.014420, valid loss: 0.113609, train accuracy: 0.997930, val accuracy: 0.978231, step: 2981
train loss: 0.019046, valid loss: 0.100190, train accuracy: 0.996642, val accuracy: 0.979792, step: 2982
train loss: 0.018178, valid loss: 0.079029, train accuracy: 0.997087, val accuracy: 0.980514, step: 2983
train loss: 0.016979, valid loss: 0.098705, train accuracy: 0.997443, val accuracy: 0.976886, step: 2984
train loss: 0.018303, valid loss: 0.095873, train accuracy: 0.996119, val accuracy: 0.977541, step: 2985
train loss: 0.017310, valid loss: 0.092496, train accuracy: 0.996112, val accuracy: 0.981087, step: 2986
train loss: 0.016271, valid loss: 0.106781, train accuracy: 0.996936, val accuracy: 0.979036, step: 2987
train loss: 0.019756, valid loss: 0.130381, train accuracy: 0.996478, val accuracy: 0.976819, step: 2988
train loss: 0.015695, valid loss: 0.110026, train accuracy: 0.997509, val accuracy: 0.977456, step: 2989
train loss: 0.016082, valid loss: 0.083215, train accuracy: 0.997320, val accuracy: 0.981410, step: 2990
train loss: 0.017762, valid loss: 0.095274, train accuracy: 0.996924, val accuracy: 0.979761, step: 2991
train loss: 0.018076, valid loss: 0.077761, train accuracy: 0.996921, val accuracy: 0.981730, step: 2992
train loss: 0.017149, valid loss: 0.086862, train accuracy: 0.997174, val accuracy: 0.977947, step: 2993
train loss: 0.017690, valid loss: 0.077067, train accuracy: 0.997211, val accuracy: 0.980063, step: 2994
train loss: 0.017593, valid loss: 0.105312, train accuracy: 0.996218, val accuracy: 0.978088, step: 2995
train loss: 0.017066, valid loss: 0.095074, train accuracy: 0.997067, val accuracy: 0.978973, step: 2996
train loss: 0.017073, valid loss: 0.110315, train accuracy: 0.996336, val accuracy: 0.979091, step: 2997
train loss: 0.017356, valid loss: 0.135490, train accuracy: 0.997056, val accuracy: 0.976307, step: 2998
train loss: 0.016409, valid loss: 0.133675, train accuracy: 0.997339, val accuracy: 0.976631, step: 2999
train loss: 0.016721, valid loss: 0.127935, train accuracy: 0.997433, val accuracy: 0.977683, step: 3000
train loss: 0.018893, valid loss: 0.114864, train accuracy: 0.996557, val accuracy: 0.977958, step: 3001
train loss: 0.016317, valid loss: 0.095693, train accuracy: 0.997569, val accuracy: 0.980358, step: 3002
train loss: 0.017214, valid loss: 0.089080, train accuracy: 0.997346, val accuracy: 0.980083, step: 3003
train loss: 0.016813, valid loss: 0.105098, train accuracy: 0.997219, val accuracy: 0.978472, step: 3004
train loss: 0.018080, valid loss: 0.103699, train accuracy: 0.996249, val accuracy: 0.978398, step: 3005
train loss: 0.017263, valid loss: 0.093280, train accuracy: 0.997064, val accuracy: 0.979443, step: 3006
train loss: 0.017437, valid loss: 0.102339, train accuracy: 0.997262, val accuracy: 0.978494, step: 3007
train loss: 0.015576, valid loss: 0.121314, train accuracy: 0.997536, val accuracy: 0.977566, step: 3008
train loss: 0.016007, valid loss: 0.109940, train accuracy: 0.997571, val accuracy: 0.979301, step: 3009
train loss: 0.017552, valid loss: 0.109072, train accuracy: 0.997020, val accuracy: 0.977944, step: 3010
train loss: 0.017629, valid loss: 0.102751, train accuracy: 0.997106, val accuracy: 0.978797, step: 3011
train loss: 0.015630, valid loss: 0.097131, train accuracy: 0.997675, val accuracy: 0.979484, step: 3012
train loss: 0.014915, valid loss: 0.106627, train accuracy: 0.997796, val accuracy: 0.978165, step: 3013
train loss: 0.016507, valid loss: 0.103686, train accuracy: 0.997574, val accuracy: 0.979060, step: 3014
train loss: 0.016033, valid loss: 0.096790, train accuracy: 0.997602, val accuracy: 0.979069, step: 3015
train loss: 0.016003, valid loss: 0.108516, train accuracy: 0.997589, val accuracy: 0.978313, step: 3016
train loss: 0.016100, valid loss: 0.090980, train accuracy: 0.997659, val accuracy: 0.980784, step: 3017
train loss: 0.015743, valid loss: 0.119598, train accuracy: 0.997948, val accuracy: 0.977151, step: 3018
train loss: 0.016513, valid loss: 0.088578, train accuracy: 0.997475, val accuracy: 0.980379, step: 3019
train loss: 0.015227, valid loss: 0.086247, train accuracy: 0.997843, val accuracy: 0.980373, step: 3020
train loss: 0.014562, valid loss: 0.111855, train accuracy: 0.997752, val accuracy: 0.977755, step: 3021
train loss: 0.017961, valid loss: 0.082742, train accuracy: 0.996962, val accuracy: 0.980809, step: 3022
train loss: 0.017399, valid loss: 0.102315, train accuracy: 0.997514, val accuracy: 0.978467, step: 3023
train loss: 0.016232, valid loss: 0.084347, train accuracy: 0.997898, val accuracy: 0.979879, step: 3024
train loss: 0.016293, valid loss: 0.090870, train accuracy: 0.997746, val accuracy: 0.978571, step: 3025
train loss: 0.016986, valid loss: 0.081766, train accuracy: 0.996067, val accuracy: 0.979590, step: 3026
train loss: 0.016071, valid loss: 0.097372, train accuracy: 0.997246, val accuracy: 0.978220, step: 3027
train loss: 0.015642, valid loss: 0.119068, train accuracy: 0.997670, val accuracy: 0.976401, step: 3028
train loss: 0.014921, valid loss: 0.113835, train accuracy: 0.997896, val accuracy: 0.977819, step: 3029
train loss: 0.015957, valid loss: 0.121892, train accuracy: 0.997602, val accuracy: 0.978455, step: 3030
train loss: 0.015471, valid loss: 0.103739, train accuracy: 0.997652, val accuracy: 0.979725, step: 3031
train loss: 0.017706, valid loss: 0.109599, train accuracy: 0.996807, val accuracy: 0.979129, step: 3032
train loss: 0.015750, valid loss: 0.100268, train accuracy: 0.997904, val accuracy: 0.979342, step: 3033
train loss: 0.015635, valid loss: 0.093667, train accuracy: 0.997885, val accuracy: 0.980490, step: 3034
train loss: 0.016476, valid loss: 0.090370, train accuracy: 0.997608, val accuracy: 0.979868, step: 3035
train loss: 0.016346, valid loss: 0.082741, train accuracy: 0.997808, val accuracy: 0.978599, step: 3036
train loss: 0.017122, valid loss: 0.080147, train accuracy: 0.997224, val accuracy: 0.979588, step: 3037
train loss: 0.017345, valid loss: 0.110623, train accuracy: 0.996946, val accuracy: 0.976604, step: 3038
train loss: 0.016610, valid loss: 0.113710, train accuracy: 0.996762, val accuracy: 0.977720, step: 3039
train loss: 0.016439, valid loss: 0.133557, train accuracy: 0.997498, val accuracy: 0.977311, step: 3040
train loss: 0.016111, valid loss: 0.121248, train accuracy: 0.997474, val accuracy: 0.977965, step: 3041
train loss: 0.016113, valid loss: 0.114041, train accuracy: 0.997522, val accuracy: 0.979652, step: 3042
train loss: 0.015987, valid loss: 0.134227, train accuracy: 0.997449, val accuracy: 0.976533, step: 3043
train loss: 0.015446, valid loss: 0.111406, train accuracy: 0.997468, val accuracy: 0.978863, step: 3044
train loss: 0.015017, valid loss: 0.115967, train accuracy: 0.997857, val accuracy: 0.979039, step: 3045
train loss: 0.015850, valid loss: 0.124390, train accuracy: 0.997508, val accuracy: 0.977052, step: 3046
train loss: 0.015799, valid loss: 0.106570, train accuracy: 0.997704, val accuracy: 0.978991, step: 3047
train loss: 0.016445, valid loss: 0.093261, train accuracy: 0.997504, val accuracy: 0.979298, step: 3048
train loss: 0.015192, valid loss: 0.104805, train accuracy: 0.998011, val accuracy: 0.977851, step: 3049
train loss: 0.015686, valid loss: 0.083638, train accuracy: 0.997704, val accuracy: 0.980947, step: 3050
train loss: 0.016160, valid loss: 0.082325, train accuracy: 0.997827, val accuracy: 0.981179, step: 3051
train loss: 0.015936, valid loss: 0.077195, train accuracy: 0.997847, val accuracy: 0.980206, step: 3052
train loss: 0.016024, valid loss: 0.081211, train accuracy: 0.997653, val accuracy: 0.980463, step: 3053
train loss: 0.015261, valid loss: 0.104887, train accuracy: 0.997707, val accuracy: 0.977543, step: 3054
train loss: 0.014975, valid loss: 0.098778, train accuracy: 0.997507, val accuracy: 0.980205, step: 3055
train loss: 0.015586, valid loss: 0.114753, train accuracy: 0.997594, val accuracy: 0.978766, step: 3056
train loss: 0.016058, valid loss: 0.135272, train accuracy: 0.997432, val accuracy: 0.977773, step: 3057
train loss: 0.015689, valid loss: 0.126668, train accuracy: 0.997598, val accuracy: 0.979155, step: 3058
train loss: 0.014840, valid loss: 0.126518, train accuracy: 0.997869, val accuracy: 0.977376, step: 3059
train loss: 0.015150, valid loss: 0.103702, train accuracy: 0.997743, val accuracy: 0.980633, step: 3060
train loss: 0.015097, valid loss: 0.107723, train accuracy: 0.998097, val accuracy: 0.979364, step: 3061
train loss: 0.015150, valid loss: 0.095967, train accuracy: 0.997984, val accuracy: 0.980733, step: 3062
train loss: 0.015459, valid loss: 0.102097, train accuracy: 0.998024, val accuracy: 0.978940, step: 3063
train loss: 0.014789, valid loss: 0.118259, train accuracy: 0.997681, val accuracy: 0.977988, step: 3064
train loss: 0.015088, valid loss: 0.108070, train accuracy: 0.997849, val accuracy: 0.978662, step: 3065
train loss: 0.015056, valid loss: 0.126647, train accuracy: 0.997761, val accuracy: 0.977011, step: 3066
train loss: 0.014330, valid loss: 0.112526, train accuracy: 0.997984, val accuracy: 0.977131, step: 3067
train loss: 0.014740, valid loss: 0.105138, train accuracy: 0.998084, val accuracy: 0.979698, step: 3068
train loss: 0.014529, valid loss: 0.081197, train accuracy: 0.997965, val accuracy: 0.981711, step: 3069
train loss: 0.014554, valid loss: 0.093990, train accuracy: 0.997889, val accuracy: 0.980617, step: 3070
train loss: 0.019648, valid loss: 0.091914, train accuracy: 0.996111, val accuracy: 0.978961, step: 3071
train loss: 0.015539, valid loss: 0.073946, train accuracy: 0.997916, val accuracy: 0.979880, step: 3072
train loss: 0.015448, valid loss: 0.073275, train accuracy: 0.997998, val accuracy: 0.976686, step: 3073
train loss: 0.016499, valid loss: 0.083431, train accuracy: 0.997195, val accuracy: 0.976786, step: 3074
train loss: 0.016783, valid loss: 0.072647, train accuracy: 0.997878, val accuracy: 0.977508, step: 3075
train loss: 0.017094, valid loss: 0.070280, train accuracy: 0.996475, val accuracy: 0.979963, step: 3076
train loss: 0.016186, valid loss: 0.087282, train accuracy: 0.997395, val accuracy: 0.979846, step: 3077
train loss: 0.016337, valid loss: 0.115085, train accuracy: 0.997642, val accuracy: 0.978059, step: 3078
train loss: 0.014711, valid loss: 0.116610, train accuracy: 0.998012, val accuracy: 0.978618, step: 3079
train loss: 0.014893, valid loss: 0.128696, train accuracy: 0.997840, val accuracy: 0.977795, step: 3080
train loss: 0.014999, valid loss: 0.129301, train accuracy: 0.997875, val accuracy: 0.977832, step: 3081
train loss: 0.015954, valid loss: 0.105604, train accuracy: 0.997437, val accuracy: 0.980023, step: 3082
train loss: 0.015722, valid loss: 0.103340, train accuracy: 0.997750, val accuracy: 0.979800, step: 3083
train loss: 0.016040, valid loss: 0.091089, train accuracy: 0.997490, val accuracy: 0.979493, step: 3084
train loss: 0.015266, valid loss: 0.078650, train accuracy: 0.998094, val accuracy: 0.980315, step: 3085
train loss: 0.016024, valid loss: 0.089976, train accuracy: 0.996984, val accuracy: 0.978111, step: 3086
train loss: 0.016141, valid loss: 0.079373, train accuracy: 0.997108, val accuracy: 0.979297, step: 3087
train loss: 0.016273, valid loss: 0.101296, train accuracy: 0.997530, val accuracy: 0.978228, step: 3088
train loss: 0.015394, valid loss: 0.105647, train accuracy: 0.997754, val accuracy: 0.977322, step: 3089
train loss: 0.014684, valid loss: 0.100004, train accuracy: 0.998205, val accuracy: 0.978254, step: 3090
train loss: 0.015034, valid loss: 0.100049, train accuracy: 0.997923, val accuracy: 0.979398, step: 3091
train loss: 0.015076, valid loss: 0.099042, train accuracy: 0.997893, val accuracy: 0.981088, step: 3092
train loss: 0.014350, valid loss: 0.098080, train accuracy: 0.998202, val accuracy: 0.979906, step: 3093
train loss: 0.015238, valid loss: 0.103775, train accuracy: 0.997867, val accuracy: 0.980272, step: 3094
train loss: 0.016923, valid loss: 0.104854, train accuracy: 0.997282, val accuracy: 0.979649, step: 3095
train loss: 0.015122, valid loss: 0.107567, train accuracy: 0.997609, val accuracy: 0.978039, step: 3096
train loss: 0.016027, valid loss: 0.088557, train accuracy: 0.997750, val accuracy: 0.980130, step: 3097
train loss: 0.014814, valid loss: 0.112881, train accuracy: 0.998065, val accuracy: 0.978381, step: 3098
train loss: 0.017058, valid loss: 0.100245, train accuracy: 0.997532, val accuracy: 0.978725, step: 3099
train loss: 0.015329, valid loss: 0.118528, train accuracy: 0.997778, val accuracy: 0.977222, step: 3100
train loss: 0.015231, valid loss: 0.091878, train accuracy: 0.997648, val accuracy: 0.979543, step: 3101
train loss: 0.017642, valid loss: 0.105572, train accuracy: 0.997257, val accuracy: 0.979005, step: 3102
train loss: 0.016154, valid loss: 0.092971, train accuracy: 0.997313, val accuracy: 0.980538, step: 3103
train loss: 0.015479, valid loss: 0.106780, train accuracy: 0.997514, val accuracy: 0.979362, step: 3104
train loss: 0.015206, valid loss: 0.114426, train accuracy: 0.997525, val accuracy: 0.980106, step: 3105
train loss: 0.014996, valid loss: 0.130428, train accuracy: 0.997783, val accuracy: 0.977017, step: 3106
train loss: 0.014728, valid loss: 0.131714, train accuracy: 0.997917, val accuracy: 0.977542, step: 3107
train loss: 0.016559, valid loss: 0.119137, train accuracy: 0.997300, val accuracy: 0.977893, step: 3108
train loss: 0.014478, valid loss: 0.102770, train accuracy: 0.997921, val accuracy: 0.979839, step: 3109
train loss: 0.016127, valid loss: 0.106820, train accuracy: 0.997590, val accuracy: 0.978576, step: 3110
train loss: 0.015032, valid loss: 0.129061, train accuracy: 0.997091, val accuracy: 0.977457, step: 3111
train loss: 0.014906, valid loss: 0.122787, train accuracy: 0.997673, val accuracy: 0.978210, step: 3112
train loss: 0.016844, valid loss: 0.105333, train accuracy: 0.997311, val accuracy: 0.980169, step: 3113
train loss: 0.015469, valid loss: 0.114235, train accuracy: 0.997623, val accuracy: 0.979435, step: 3114
train loss: 0.015342, valid loss: 0.113886, train accuracy: 0.997776, val accuracy: 0.978185, step: 3115
train loss: 0.015503, valid loss: 0.128001, train accuracy: 0.997495, val accuracy: 0.977146, step: 3116
train loss: 0.014978, valid loss: 0.120117, train accuracy: 0.997773, val accuracy: 0.977949, step: 3117
train loss: 0.015027, valid loss: 0.126510, train accuracy: 0.997824, val accuracy: 0.977981, step: 3118
train loss: 0.015154, valid loss: 0.115379, train accuracy: 0.997576, val accuracy: 0.979363, step: 3119
train loss: 0.014869, valid loss: 0.125048, train accuracy: 0.997822, val accuracy: 0.976851, step: 3120
train loss: 0.014520, valid loss: 0.113040, train accuracy: 0.997883, val accuracy: 0.979135, step: 3121
